"appid","name","release_date","release_month","is_free","platform_windows","platform_mac","platform_linux","list_price_usd","current_price_usd","discount_percent","price_currency","total_reviews","positive_reviews","negative_reviews","positive_rate","review_score","review_score_desc","metadata_collected_at","review_collected_at","review_collection_date","metadata_collection_date","days_since_release","platform_segment","price_band","log1p_current_price","genre_action","genre_adventure","genre_casual","genre_early_access","genre_free_to_play","genre_game_development","genre_indie","genre_massively_multiplayer","genre_rpg","genre_racing","genre_simulation","genre_sports","genre_strategy","has_review","log1p_current_price_paid","z_log1p_paid_price_component","z_days_since_release"
4167940,"Stealth Employee",2025-12-05,"2025-12",0,1,0,0,3.99,3.99,0,"USD",0,0,0,,0,"No user reviews",2026-09-13 07:14:48.958285,2026-09-13 20:23:51.77344,2026-09-13,2026-09-13,282,"Windows only","$0.01-$4.99",1.60743590976343,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1.60743590976343,-0.461715395641907,-1.21684407506179
4168670,"Maelslime",2025-12-30,"2025-12",0,1,0,0,0.99,0.99,0,"USD",3,3,0,1,0,"3 user reviews",2026-09-13 07:14:55.307506,2026-09-13 20:23:53.830639,2026-09-13,2026-09-13,257,"Windows only","$0.01-$4.99",0.688134638736401,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0.688134638736401,-1.71573437006504,-1.69844209105978
4168750,"One More 6ix",2025-12-02,"2025-12",0,1,1,0,1.99,1.99,0,"USD",150,149,1,0.993333333333333,8,"Very Positive",2026-09-13 07:14:57.379587,2026-09-13 20:23:56.081451,2026-09-13,2026-09-13,285,"Windows + macOS","$0.01-$4.99",1.0952733874026,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1.0952733874026,-1.16035635402041,-1.15905231314204
4169210,"101 Dogs Hidden in Brazil",2025-12-09,"2025-12",0,1,0,0,0.99,0.99,0,"USD",18,17,1,0.944444444444444,7,"Positive",2026-09-13 07:15:08.006193,2026-09-13 20:23:58.281726,2026-09-13,2026-09-13,278,"Windows only","$0.01-$4.99",0.688134638736401,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.688134638736401,-1.71573437006504,-1.29389975762147
4169300,"Operation: Outbreak",2025-12-20,"2025-12",1,1,0,0,,,,,0,0,0,,0,"No user reviews",2026-09-13 07:15:14.31759,2026-09-13 20:24:00.296853,2026-09-13,2026-09-13,267,"Windows only","Free",,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,-1.50580288466059
4170730,"ElDorado",2025-12-21,"2025-12",0,1,0,0,2.99,2.99,0,"USD",2,2,0,1,0,"2 user reviews",2026-09-13 07:15:33.641445,2026-09-13 20:24:02.320494,2026-09-13,2026-09-13,266,"Windows only","$0.01-$4.99",1.38379123090177,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1.38379123090177,-0.766789128987195,-1.52506680530051
4170820,"Poly Canker",2025-12-08,"2025-12",0,1,0,0,3.99,3.99,0,"USD",0,0,0,,0,"No user reviews",2026-09-13 07:15:35.693633,2026-09-13 20:24:04.466673,2026-09-13,2026-09-13,279,"Windows only","$0.01-$4.99",1.60743590976343,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.60743590976343,-0.461715395641907,-1.27463583698155
4171330,"Miracle Vibe Show VR",2025-12-01,"2025-12",0,1,0,0,10.99,10.99,0,"USD",1,1,0,1,0,"1 user reviews",2026-09-13 07:15:39.934642,2026-09-13 20:24:06.549749,2026-09-13,2026-09-13,286,"Windows only","$10.00-$19.99",2.48407296903942,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2.48407296903942,0.734105322398058,-1.13978839250212
4171420,"Circuit Overload",2025-12-03,"2025-12",0,1,0,0,2.99,2.99,0,"USD",11,11,0,1,7,"Positive",2026-09-13 07:15:42.002855,2026-09-13 20:24:08.733773,2026-09-13,2026-09-13,284,"Windows only","$0.01-$4.99",1.38379123090177,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1.38379123090177,-0.766789128987195,-1.17831623378195
4172330,"魔塔三国之曹操传奇",2025-12-03,"2025-12",0,1,0,0,0.99,0.99,0,"USD",1,1,0,1,0,"1 user reviews",2026-09-13 07:15:46.179275,2026-09-13 20:24:10.981578,2026-09-13,2026-09-13,284,"Windows only","$0.01-$4.99",0.688134638736401,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0.688134638736401,-1.71573437006504,-1.17831623378195
4172680,"Skinwalkers Valley",2025-11-29,"2025-11",0,1,0,0,3.99,3.99,0,"USD",57,42,15,0.736842105263158,6,"Mostly Positive",2026-09-13 07:15:52.483595,2026-09-13 20:24:13.090917,2026-09-13,2026-09-13,288,"Windows only","$0.01-$4.99",1.60743590976343,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1.60743590976343,-0.461715395641907,-1.10126055122228
4172720,"ISLET GARDEN",2025-12-15,"2025-12",0,1,0,0,6.99,6.99,0,"USD",21,21,0,1,7,"Positive",2026-09-13 07:15:54.600151,2026-09-13 20:24:15.271083,2026-09-13,2026-09-13,272,"Windows only","$5.00-$9.99",2.07819075977818,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2.07819075977818,0.18044135190692,-1.40948328146099
4173740,"Ace of Rubies",2025-12-18,"2025-12",0,1,0,0,1.99,1.99,0,"USD",0,0,0,,0,"No user reviews",2026-09-13 07:16:05.046906,2026-09-13 20:24:17.368224,2026-09-13,2026-09-13,269,"Windows only","$0.01-$4.99",1.0952733874026,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1.0952733874026,-1.16035635402041,-1.46727504338075
4174060,"Hardcore and Death",2025-12-05,"2025-12",0,1,0,0,1.99,1.99,0,"USD",64,54,10,0.84375,8,"Very Positive",2026-09-13 07:16:11.322283,2026-09-13 20:24:19.547145,2026-09-13,2026-09-13,282,"Windows only","$0.01-$4.99",1.0952733874026,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1.0952733874026,-1.16035635402041,-1.21684407506179
4174350,"DarkSpase",2025-12-13,"2025-12",0,1,0,0,9.99,9.99,0,"USD",0,0,0,,0,"No user reviews",2026-09-13 07:16:13.577963,2026-09-13 20:24:21.630781,2026-09-13,2026-09-13,274,"Windows only","$5.00-$9.99",2.39698576841553,1,0,0,1,0,0,1,0,0,1,1,0,0,0,2.39698576841553,0.615309661548216,-1.37095544018115
4174530,"UsadaMAZE",2025-11-27,"2025-11",0,1,0,0,2.99,2.99,0,"USD",15,9,6,0.6,5,"Mixed",2026-09-13 07:16:15.629753,2026-09-13 20:24:23.640817,2026-09-13,2026-09-13,290,"Windows only","$0.01-$4.99",1.38379123090177,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1.38379123090177,-0.766789128987195,-1.06273270994244
4175070,"Space Force Bargain Bin",2025-12-17,"2025-12",0,1,0,1,4.99,4.99,0,"USD",4,4,0,1,0,"4 user reviews",2026-09-13 07:16:26.017158,2026-09-13 20:24:25.835181,2026-09-13,2026-09-13,270,"Windows + Linux","$0.01-$4.99",1.79009141212736,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.79009141212736,-0.212555002889199,-1.44801112274083
4175790,"Grenzg<U+00E4>nger - Aus der DDR in den Westen",2025-12-19,"2025-12",1,1,1,0,,,,,0,0,0,,0,"No user reviews",2026-09-13 07:16:38.731599,2026-09-13 20:24:28.052663,2026-09-13,2026-09-13,268,"Windows + macOS","Free",,0,1,0,0,1,0,1,0,0,0,0,0,0,0,,0,-1.48653896402067
4177540,"NOVA ATLANTIS",2025-12-26,"2025-12",0,1,0,0,4.99,4.99,0,"USD",0,0,0,,0,"No user reviews",2026-09-13 07:16:53.53624,2026-09-13 20:24:30.258889,2026-09-13,2026-09-13,261,"Windows only","$0.01-$4.99",1.79009141212736,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.79009141212736,-0.212555002889199,-1.6213864085001
4178160,"Janky Golf with Stream",2025-11-28,"2025-11",1,1,0,0,,,,,0,0,0,,0,"No user reviews",2026-09-13 07:16:57.739983,2026-09-13 20:24:32.305598,2026-09-13,2026-09-13,289,"Windows only","Free",,0,0,1,0,1,0,1,0,0,0,0,1,0,0,,0,-1.08199663058236
4178660,"Blastoids",2025-12-12,"2025-12",0,1,0,0,4.99,4.99,0,"USD",1,0,1,0,0,"1 user reviews",2026-09-13 07:17:06.392021,2026-09-13 20:24:34.456361,2026-09-13,2026-09-13,275,"Windows only","$0.01-$4.99",1.79009141212736,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1.79009141212736,-0.212555002889199,-1.35169151954123
4178780,"TheDrippingSound",2025-12-22,"2025-12",0,1,0,0,2.99,2.99,0,"USD",1,1,0,1,0,"1 user reviews",2026-09-13 07:17:12.918199,2026-09-13 20:24:36.521396,2026-09-13,2026-09-13,265,"Windows only","$0.01-$4.99",1.38379123090177,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.38379123090177,-0.766789128987195,-1.54433072594043
4180250,"Chronomaze: Gravity Maze",2025-12-08,"2025-12",1,1,1,1,,,,,0,0,0,,0,"No user reviews",2026-09-13 07:17:19.115937,2026-09-13 20:24:38.72875,2026-09-13,2026-09-13,279,"Windows + macOS + Linux","Free",,0,0,1,0,1,0,1,0,0,0,0,0,0,0,,0,-1.27463583698155
4181930,"Idle Defragmenter 95",2025-12-11,"2025-12",0,1,0,0,2.99,2.99,0,"USD",8,6,2,0.75,0,"8 user reviews",2026-09-13 07:17:39.877192,2026-09-13 20:24:40.981009,2026-09-13,2026-09-13,276,"Windows only","$0.01-$4.99",1.38379123090177,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1.38379123090177,-0.766789128987195,-1.33242759890131
4182160,"Defend The General",2025-12-23,"2025-12",0,1,0,0,0.99,0.99,0,"USD",2,2,0,1,0,"2 user reviews",2026-09-13 07:17:42.117347,2026-09-13 20:24:43.160232,2026-09-13,2026-09-13,264,"Windows only","$0.01-$4.99",0.688134638736401,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0.688134638736401,-1.71573437006504,-1.56359464658034
4182310,"DARK",2025-12-14,"2025-12",0,1,0,0,4.99,4.99,0,"USD",2,1,1,0.5,0,"2 user reviews",2026-09-13 07:17:46.482362,2026-09-13 20:24:45.395354,2026-09-13,2026-09-13,273,"Windows only","$0.01-$4.99",1.79009141212736,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.79009141212736,-0.212555002889199,-1.39021936082107
4182560,"Marble Odyssey: Sandbox",2025-12-05,"2025-12",0,1,0,0,10.99,10.99,0,"USD",9,9,0,1,0,"9 user reviews",2026-09-13 07:17:52.856185,2026-09-13 20:24:47.587353,2026-09-13,2026-09-13,282,"Windows only","$10.00-$19.99",2.48407296903942,0,0,1,0,0,0,1,0,0,0,1,0,0,1,2.48407296903942,0.734105322398058,-1.21684407506179
4186410,"Retail Therapy",2025-12-11,"2025-12",0,1,1,0,3.99,3.99,0,"USD",3,3,0,1,0,"3 user reviews",2026-09-13 07:18:36.687979,2026-09-13 20:24:49.805768,2026-09-13,2026-09-13,276,"Windows + macOS","$0.01-$4.99",1.60743590976343,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.60743590976343,-0.461715395641907,-1.33242759890131
4186480,"На недельку до второго",2025-12-14,"2025-12",0,1,1,1,4.99,2.49,50,"USD",26,26,0,1,7,"Positive",2026-09-13 07:18:40.866781,2026-09-13 20:24:51.86441,2026-09-13,2026-09-13,273,"Windows + macOS + Linux","$0.01-$4.99",1.24990173621434,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1.24990173621434,-0.949427804800615,-1.39021936082107
4186500,"Devil in my head",2025-12-08,"2025-12",0,1,0,0,3.99,3.99,0,"USD",1,0,1,0,0,"1 user reviews",2026-09-13 07:18:42.930533,2026-09-13 20:24:54.050009,2026-09-13,2026-09-13,279,"Windows only","$0.01-$4.99",1.60743590976343,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.60743590976343,-0.461715395641907,-1.27463583698155
4187170,"Burger Daily Mate",2025-12-14,"2025-12",0,1,0,0,0.99,0.99,0,"USD",0,0,0,,0,"No user reviews",2026-09-13 07:18:47.007093,2026-09-13 20:24:56.25787,2026-09-13,2026-09-13,273,"Windows only","$0.01-$4.99",0.688134638736401,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0.688134638736401,-1.71573437006504,-1.39021936082107
4187520,"Periodic Table Game",2025-12-31,"2025-12",0,1,0,1,1.99,1.99,0,"USD",0,0,0,,0,"No user reviews",2026-09-13 07:18:53.060128,2026-09-13 20:24:58.317544,2026-09-13,2026-09-13,256,"Windows + Linux","$0.01-$4.99",1.0952733874026,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.0952733874026,-1.16035635402041,-1.7177060116997
4188280,"Balls2",2025-12-25,"2025-12",0,1,0,1,4.99,4.99,0,"USD",5,5,0,1,0,"5 user reviews",2026-09-13 07:19:07.600455,2026-09-13 20:25:00.433907,2026-09-13,2026-09-13,262,"Windows + Linux","$0.01-$4.99",1.79009141212736,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1.79009141212736,-0.212555002889199,-1.60212248786018
4189740,"Los Pilarcitos",2025-12-10,"2025-12",1,1,0,0,,,,,0,0,0,,0,"No user reviews",2026-09-13 07:19:24.52835,2026-09-13 20:25:02.621676,2026-09-13,2026-09-13,277,"Windows only","Free",,0,1,0,0,1,0,1,0,0,0,0,0,0,0,,0,-1.31316367826139
4189820,"Head in the Cloud",2025-12-17,"2025-12",0,1,0,0,8.99,8.99,0,"USD",0,0,0,,0,"No user reviews",2026-09-13 07:19:28.764804,2026-09-13 20:25:04.812709,2026-09-13,2026-09-13,270,"Windows only","$5.00-$9.99",2.30158459266046,0,1,1,0,0,0,1,0,0,0,0,0,0,0,2.30158459266046,0.485172906221557,-1.44801112274083
4190740,"MergeShift",2025-12-10,"2025-12",0,1,0,0,1.99,0.65,67,"USD",0,0,0,,0,"No user reviews",2026-09-13 07:19:39.481708,2026-09-13 20:25:06.876202,2026-09-13,2026-09-13,277,"Windows only","$0.01-$4.99",0.500775287912489,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.500775287912489,-1.971311283068,-1.31316367826139
4191440,"Seoul Bridge",2025-12-12,"2025-12",1,1,0,0,,,,,0,0,0,,0,"No user reviews",2026-09-13 07:19:52.219675,2026-09-13 20:25:09.058241,2026-09-13,2026-09-13,275,"Windows only","Free",,0,1,0,0,1,0,1,0,0,0,1,0,0,0,,0,-1.35169151954123
4191720,"Molodoy Simulator",2025-12-03,"2025-12",0,1,0,0,0.99,0.99,0,"USD",2,1,1,0.5,0,"2 user reviews",2026-09-13 07:19:54.283196,2026-09-13 20:25:11.096385,2026-09-13,2026-09-13,284,"Windows only","$0.01-$4.99",0.688134638736401,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0.688134638736401,-1.71573437006504,-1.17831623378195
4192310,"Reindeer Wrangler",2025-12-09,"2025-12",0,1,0,0,6.99,6.99,0,"USD",1,1,0,1,0,"1 user reviews",2026-09-13 07:20:04.899356,2026-09-13 20:25:13.271062,2026-09-13,2026-09-13,278,"Windows only","$5.00-$9.99",2.07819075977818,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2.07819075977818,0.18044135190692,-1.29389975762147
4192900,"Terria Tactics",2025-12-04,"2025-12",0,1,1,0,6.99,4.89,30,"USD",2,2,0,1,0,"2 user reviews",2026-09-13 07:20:11.306777,2026-09-13 20:25:15.473927,2026-09-13,2026-09-13,283,"Windows + macOS","$0.01-$4.99",1.7732559976635,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1.7732559976635,-0.23552019378508,-1.19758015442187
4193830,"Robot Space Frenzy",2025-12-08,"2025-12",0,1,0,0,4.99,4.99,0,"USD",7,7,0,1,0,"7 user reviews",2026-09-13 07:20:24.111408,2026-09-13 20:25:17.701728,2026-09-13,2026-09-13,279,"Windows only","$0.01-$4.99",1.79009141212736,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.79009141212736,-0.212555002889199,-1.27463583698155
4194710,"Pro Stone Curling",2025-12-10,"2025-12",0,1,0,0,3.99,3.99,0,"USD",18,18,0,1,7,"Positive",2026-09-13 07:20:32.518377,2026-09-13 20:25:19.897849,2026-09-13,2026-09-13,277,"Windows only","$0.01-$4.99",1.60743590976343,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1.60743590976343,-0.461715395641907,-1.31316367826139
4194980,"Dungeonfall",2025-12-19,"2025-12",0,1,1,1,3.99,3.99,0,"USD",6,6,0,1,0,"6 user reviews",2026-09-13 07:20:34.695181,2026-09-13 20:25:21.91899,2026-09-13,2026-09-13,268,"Windows + macOS + Linux","$0.01-$4.99",1.60743590976343,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1.60743590976343,-0.461715395641907,-1.48653896402067
4196660,"Christmas Wonderland 16: Collector's Edition",2025-12-12,"2025-12",0,1,0,0,9.99,9.99,0,"USD",4,4,0,1,0,"4 user reviews",2026-09-13 07:20:53.751184,2026-09-13 20:25:24.013867,2026-09-13,2026-09-13,275,"Windows only","$5.00-$9.99",2.39698576841553,0,1,1,0,0,0,1,0,0,0,0,0,0,1,2.39698576841553,0.615309661548216,-1.35169151954123
4197130,"the Changjiang Gorges",2025-12-06,"2025-12",0,1,0,0,1.99,1.99,0,"USD",0,0,0,,0,"No user reviews",2026-09-13 07:21:00.254615,2026-09-13 20:25:26.079797,2026-09-13,2026-09-13,281,"Windows only","$0.01-$4.99",1.0952733874026,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0952733874026,-1.16035635402041,-1.23610799570171
4198310,"A Haunting Novel: Surfaced Secrets Collector's Edition",2025-12-09,"2025-12",0,1,1,0,19.99,19.99,0,"USD",2,2,0,1,0,"2 user reviews",2026-09-13 07:21:08.995245,2026-09-13 20:25:28.147631,2026-09-13,2026-09-13,278,"Windows + macOS","$10.00-$19.99",3.04404613383254,0,1,1,0,0,0,0,0,0,0,0,0,0,1,3.04404613383254,1.49796478387127,-1.29389975762147
4199340,"Neon Fantasy: Fairies",2025-12-06,"2025-12",0,1,0,0,1.99,1.99,0,"USD",0,0,0,,0,"No user reviews",2026-09-13 07:21:19.65593,2026-09-13 20:25:30.374453,2026-09-13,2026-09-13,281,"Windows only","$0.01-$4.99",1.0952733874026,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.0952733874026,-1.16035635402041,-1.23610799570171
4199400,"Rock Paper Scissors: The Roguelike Puzzle Game",2025-12-23,"2025-12",0,1,0,0,2.99,2.99,0,"USD",2,2,0,1,0,"2 user reviews",2026-09-13 07:21:21.735905,2026-09-13 20:25:32.486391,2026-09-13,2026-09-13,264,"Windows only","$0.01-$4.99",1.38379123090177,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.38379123090177,-0.766789128987195,-1.56359464658034
4199750,"Escape Game Room Collection Vol.1",2025-12-19,"2025-12",0,1,0,0,12.99,12.99,0,"USD",4,3,1,0.75,0,"4 user reviews",2026-09-13 07:21:25.972131,2026-09-13 20:25:34.492921,2026-09-13,2026-09-13,268,"Windows only","$10.00-$19.99",2.63834278867739,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2.63834278867739,0.944544801928764,-1.48653896402067
4201160,"Compass & Straightedge",2025-12-10,"2025-12",0,1,0,0,3.99,0.99,75,"USD",3,3,0,1,0,"3 user reviews",2026-09-13 07:21:32.405038,2026-09-13 20:25:36.61999,2026-09-13,2026-09-13,277,"Windows only","$0.01-$4.99",0.688134638736401,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.688134638736401,-1.71573437006504,-1.31316367826139
4201500,"Ba B<U+1ECB>",2025-12-12,"2025-12",0,1,0,1,4.99,4.99,0,"USD",42,42,0,1,7,"Positive",2026-09-13 07:21:36.637046,2026-09-13 20:25:38.736219,2026-09-13,2026-09-13,275,"Windows + Linux","$0.01-$4.99",1.79009141212736,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1.79009141212736,-0.212555002889199,-1.35169151954123
4201780,"The Cradle",2025-12-11,"2025-12",0,1,0,0,0.99,0.99,0,"USD",20,13,7,0.65,5,"Mixed",2026-09-13 07:21:40.885995,2026-09-13 20:25:40.823382,2026-09-13,2026-09-13,276,"Windows only","$0.01-$4.99",0.688134638736401,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0.688134638736401,-1.71573437006504,-1.33242759890131
4202580,"Dollemma",2025-12-15,"2025-12",1,1,0,0,,,,,0,0,0,,0,"No user reviews",2026-09-13 07:21:55.962831,2026-09-13 20:25:42.960677,2026-09-13,2026-09-13,272,"Windows only","Free",,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,0,-1.40948328146099
4202920,"Nightshift - The School Janitor",2025-12-18,"2025-12",0,1,0,0,4.99,4.99,0,"USD",2,1,1,0.5,0,"2 user reviews",2026-09-13 07:22:00.283152,2026-09-13 20:25:45.209461,2026-09-13,2026-09-13,269,"Windows only","$0.01-$4.99",1.79009141212736,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.79009141212736,-0.212555002889199,-1.46727504338075
4203490,"Typing English",2025-12-23,"2025-12",0,1,0,0,7.99,7.99,0,"USD",3,3,0,1,0,"3 user reviews",2026-09-13 07:22:06.698586,2026-09-13 20:25:47.245488,2026-09-13,2026-09-13,264,"Windows only","$5.00-$9.99",2.19611284848353,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2.19611284848353,0.341298887298887,-1.56359464658034
4203610,"Last Gate",2025-12-25,"2025-12",0,1,0,0,4.99,4.99,0,"USD",1,1,0,1,0,"1 user reviews",2026-09-13 07:22:08.810833,2026-09-13 20:25:49.410225,2026-09-13,2026-09-13,262,"Windows only","$0.01-$4.99",1.79009141212736,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1.79009141212736,-0.212555002889199,-1.60212248786018
4203690,"思い出せ！更生日記女苑ちゃん！！",2025-12-12,"2025-12",0,1,0,0,6.99,6.99,0,"USD",23,22,1,0.956521739130435,7,"Positive",2026-09-13 07:22:10.995554,2026-09-13 20:25:51.529585,2026-09-13,2026-09-13,275,"Windows only","$5.00-$9.99",2.07819075977818,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.07819075977818,0.18044135190692,-1.35169151954123
4204190,"Taiping Heavenly Kingdom",2025-12-18,"2025-12",0,1,0,0,3.99,3.99,0,"USD",15,10,5,0.666666666666667,5,"Mixed",2026-09-13 07:22:21.716334,2026-09-13 20:25:53.602041,2026-09-13,2026-09-13,269,"Windows only","$0.01-$4.99",1.60743590976343,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.60743590976343,-0.461715395641907,-1.46727504338075
4204320,"Wugong Mountain in Jiangxi",2025-12-09,"2025-12",0,1,0,0,1.99,1.99,0,"USD",0,0,0,,0,"No user reviews",2026-09-13 07:22:23.917644,2026-09-13 20:25:55.807833,2026-09-13,2026-09-13,278,"Windows only","$0.01-$4.99",1.0952733874026,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0952733874026,-1.16035635402041,-1.29389975762147
4204950,"Marshmallow's Adventure",2025-12-11,"2025-12",0,1,0,0,4.99,4.99,0,"USD",1,1,0,1,0,"1 user reviews",2026-09-13 07:22:30.11468,2026-09-13 20:25:57.995407,2026-09-13,2026-09-13,276,"Windows only","$0.01-$4.99",1.79009141212736,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.79009141212736,-0.212555002889199,-1.33242759890131
4205860,"World Without",2025-12-28,"2025-12",0,1,0,0,14.99,14.99,0,"USD",1,1,0,1,0,"1 user reviews",2026-09-13 07:22:34.288133,2026-09-13 20:26:00.174021,2026-09-13,2026-09-13,259,"Windows only","$10.00-$19.99",2.77196352684586,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2.77196352684586,1.12681686694233,-1.65991424977994
4207860,"エレベーション",2025-12-22,"2025-12",1,1,0,0,,,,,0,0,0,,0,"No user reviews",2026-09-13 07:22:40.410954,2026-09-13 20:26:02.324566,2026-09-13,2026-09-13,265,"Windows only","Free",,0,1,0,0,1,0,1,0,0,0,0,0,0,0,,0,-1.54433072594043
4209810,"Cadentia Farnese",2025-12-11,"2025-12",1,1,0,0,,,,,0,0,0,,0,"No user reviews",2026-09-13 07:23:08.799059,2026-09-13 20:26:04.455645,2026-09-13,2026-09-13,276,"Windows only","Free",,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,-1.33242759890131
4211070,"Puppy Link - Tile Connect",2025-12-11,"2025-12",0,1,1,0,2.99,2.99,0,"USD",17,15,2,0.882352941176471,7,"Positive",2026-09-13 07:23:21.59756,2026-09-13 20:26:06.634162,2026-09-13,2026-09-13,276,"Windows + macOS","$0.01-$4.99",1.38379123090177,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1.38379123090177,-0.766789128987195,-1.33242759890131
4211780,"Tales of Evion: Forgotten Dreams",2025-12-18,"2025-12",0,1,0,0,15.99,15.99,0,"USD",0,0,0,,0,"No user reviews",2026-09-13 07:23:25.807557,2026-09-13 20:26:08.733499,2026-09-13,2026-09-13,269,"Windows only","$10.00-$19.99",2.83262493568384,1,1,0,0,0,0,1,0,1,0,0,0,1,0,2.83262493568384,1.20956510203731,-1.46727504338075
4212070,"只有文字的挂机刷宝游戏",2025-12-17,"2025-12",0,1,0,1,0.99,0.99,0,"USD",59,44,15,0.745762711864407,6,"Mostly Positive",2026-09-13 07:23:36.415758,2026-09-13 20:26:10.991958,2026-09-13,2026-09-13,270,"Windows + Linux","$0.01-$4.99",0.688134638736401,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.688134638736401,-1.71573437006504,-1.44801112274083
4212740,"Fable Infinity",2025-12-19,"2025-12",0,1,0,0,69.99,69.99,0,"USD",0,0,0,,0,"No user reviews",2026-09-13 07:23:44.939892,2026-09-13 20:26:13.222708,2026-09-13,2026-09-13,268,"Windows only","$30.00+",4.26253902205129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.26253902205129,3.16011107930594,-1.48653896402067
4212900,"Super Sticker Studio - Creative Fun for Everyone",2025-12-22,"2025-12",0,1,0,0,7.99,7.99,0,"USD",0,0,0,,0,"No user reviews",2026-09-13 07:23:47.015817,2026-09-13 20:26:15.331669,2026-09-13,2026-09-13,265,"Windows only","$5.00-$9.99",2.19611284848353,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2.19611284848353,0.341298887298887,-1.54433072594043
4213000,"Argonauts Agency:  Patterns of Morpheus",2025-12-07,"2025-12",0,1,0,0,14.99,14.99,0,"USD",1,1,0,1,0,"1 user reviews",2026-09-13 07:23:51.29508,2026-09-13 20:26:17.413592,2026-09-13,2026-09-13,280,"Windows only","$10.00-$19.99",2.77196352684586,0,0,1,0,0,0,0,0,0,0,0,0,1,1,2.77196352684586,1.12681686694233,-1.25537191634163
4213300,"Sweetie Candy Maze: Purple Grape",2025-12-11,"2025-12",0,1,0,0,1.99,1.99,0,"USD",2,1,1,0.5,0,"2 user reviews",2026-09-13 07:23:53.373863,2026-09-13 20:26:19.538096,2026-09-13,2026-09-13,276,"Windows only","$0.01-$4.99",1.0952733874026,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1.0952733874026,-1.16035635402041,-1.33242759890131
4213650,"Hazen's Children",2025-12-25,"2025-12",0,1,0,0,4.99,4.99,0,"USD",1,1,0,1,0,"1 user reviews",2026-09-13 07:23:57.476537,2026-09-13 20:26:21.664997,2026-09-13,2026-09-13,262,"Windows only","$0.01-$4.99",1.79009141212736,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.79009141212736,-0.212555002889199,-1.60212248786018
